time,callsign,lat,lon,velocity,heading,vertrate,baroaltitude,label
2019-12-23 00:14:00,ART9771 ,51.12720554157839,20.29003143310547,230.80884228441693,338.696595923234,0.16255999999999998,11590.02,virage
2019-12-23 00:14:20,ART9771 ,51.165075787043165,20.266647338867188,230.14283527165279,338.76938885995366,0.0,11590.02,virage
2019-12-23 00:14:40,ART9771 ,51.20334172652939,20.242958068847653,229.90310858697978,338.74615107668797,-0.32511999999999996,11590.02,virage
2019-12-23 00:15:00,ART9771 ,51.24163055419922,20.219186318887246,229.6633819023068,338.7229132934223,0.0,11582.4,virage
2019-12-23 00:15:20,ART9771 ,51.28040546481891,20.19504753318993,229.09079542907136,338.7361950799913,0.0,11582.4,virage
2019-12-23 00:15:40,ART9771 ,51.318837828555345,20.171241760253906,228.99751058206257,338.7961468562444,0.0,11582.4,virage
2019-12-23 00:16:00,ART9771 ,51.357313253111755,20.14739990234375,228.61145090358065,338.6894361117618,0.0,11582.4,virage
2019-12-23 00:16:20,ART9771 ,51.39560052904032,20.123446696513405,228.22593607682626,338.58231540523485,0.0,11582.4,virage
2019-12-23 00:16:40,ART9771 ,51.43334197998047,20.09979144946949,227.98651575594317,338.55868527749544,0.16255999999999998,11582.4,virage
2019-12-23 00:17:00,ART9771 ,51.47086502333819,20.076153729413008,227.36298615427398,338.4273160144202,0.0,11582.4,virage
2019-12-23 00:17:20,ART9771 ,51.50950338072696,20.05158295502534,227.21849707614433,338.34309925671994,-0.16255999999999998,11582.4,virage
2019-12-23 00:17:40,ART9771 ,51.54754082631257,20.027406022355365,226.78988195421505,338.4399360934349,0.0,11582.4,virage
2019-12-23 00:18:00,ART9771 ,51.58497580835375,20.00380129427523,227.08026679153897,338.60835561473607,-0.16255999999999998,11582.4,virage
2019-12-23 00:18:20,ART9771 ,51.62287476103184,19.97988726641681,227.08026679153897,338.60835561473607,-0.16255999999999998,11578.59,virage
2019-12-23 00:18:40,ART9771 ,51.66107940673828,19.955885603621198,227.08026679153897,338.60835561473607,0.16255999999999998,11574.78,virage
2019-12-23 00:19:00,ART9771 ,51.69866180419922,19.932205612595016,227.17433859531255,338.54797569619484,0.0,11582.4,virage
2019-12-23 00:19:20,ART9771 ,51.73705110711567,19.907671954180742,227.7915849195895,338.33079975254066,-0.16255999999999998,11582.4,virage
2019-12-23 00:19:40,ART9771 ,51.77460906465174,19.883662043391052,228.60365572829372,338.3422486652101,0.0,11574.78,virage
2019-12-23 00:20:00,ART9771 ,51.812737675036416,19.859224267908047,228.84275847045427,338.36599184456475,0.0,11578.59,virage
2019-12-23 00:20:20,ART9771 ,51.85125577247749,19.8345947265625,229.89406960119788,338.40101641559824,0.0,11578.59,virage
2019-12-23 00:20:40,ART9771 ,51.88947903907905,19.81006622314453,230.56194280952943,338.32921053210123,0.32511999999999996,11582.4,virage
2019-12-23 00:21:00,ART9771 ,51.928001403808594,19.78534698486328,231.13499133121334,338.31697015625724,0.32511999999999996,11582.4,virage
2019-12-23 00:21:20,ART9771 ,51.96654510498047,19.76055145263672,231.37401284852643,338.34052857055815,0.0,11590.02,virage
2019-12-23 00:21:40,ART9771 ,52.00532040353548,19.735565185546875,231.70810084001937,338.30494184987174,0.0,11590.02,virage
2019-12-23 00:22:00,ART9771 ,52.04377255197299,19.710728236607146,232.0421888315123,338.26935512918527,-0.16255999999999998,11590.02,virage
2019-12-23 00:22:20,ART9771 ,52.08282406047239,19.685459681919646,232.37645482549925,338.2339728214167,-0.16255999999999998,11590.02,virage
2019-12-23 00:22:40,ART9771 ,52.1212121995829,19.66050502232143,232.80649556988627,338.1398377458221,0.16255999999999998,11586.21,virage
2019-12-23 00:23:00,ART9771 ,52.16012987039858,19.63519723074777,233.1884483533184,338.24553501728764,0.0,11590.02,virage
2019-12-23 00:23:20,ART9771 ,52.19868404582395,19.610222952706472,232.9495845864023,338.2220627654679,0.0,11590.02,virage
2019-12-23 00:23:40,ART9771 ,52.23785620220637,19.584742954799104,232.71072081948623,338.1985905136482,0.0,11590.02,virage
2019-12-23 00:24:00,ART9771 ,52.27639951544292,19.559544154575896,232.80649556988627,338.1398377458221,-0.16255999999999998,11590.02,virage
2019-12-23 00:24:20,ART9771 ,52.31513214111328,19.534225463867188,232.56790702638278,338.11616771259094,0.0,11590.02,virage
2019-12-23 00:24:40,ART9771 ,52.35404088941671,19.508599417550222,232.5215544425339,337.97498828996527,-0.16255999999999998,11590.02,virage
2019-12-23 00:25:00,ART9771 ,52.392821231130824,19.482918875558035,232.14139431645717,337.8684950246497,0.0,11582.4,virage
2019-12-23 00:25:20,ART9771 ,52.43134320792505,19.45737566266741,232.1865843512893,338.0099775037977,0.16255999999999998,11586.21,virage
2019-12-23 00:25:40,ART9771 ,52.469699924275034,19.432094029017858,231.99444373181092,338.1277869778926,0.0,11586.21,virage
2019-12-23 00:26:00,ART9771 ,52.50810590841002,19.406833103724885,231.75573731386442,338.1041210534791,0.0,11582.4,virage
2019-12-23 00:26:20,ART9771 ,52.54667288570081,19.381403241838726,231.75573731386442,338.1041210534791,-0.16255999999999998,11582.4,virage
2019-12-23 00:26:40,ART9771 ,52.585384562864135,19.355830601283483,231.61347766360655,338.0213002233387,0.0,11582.4,virage
2019-12-23 00:27:00,ART9771 ,52.623756408691406,19.330368041992188,231.3748506512869,337.9975366111567,0.0,11582.4,virage
2019-12-23 00:27:20,ART9771 ,52.662322998046875,19.304733276367188,231.4712180133487,337.93847939319835,0.0,11582.4,virage
2019-12-23 00:27:40,ART9771 ,52.70064324847722,19.27925218854632,231.27848328922508,338.05659382911506,0.0,11582.4,virage
2019-12-23 00:28:00,ART9771 ,52.73923970885196,19.2535400390625,231.4712180133487,337.93847939319835,-0.16255999999999998,11582.4,virage
2019-12-23 00:28:20,ART9771 ,52.7779541015625,19.22756195068359,231.18863806378982,337.772431417431,0.0,11582.4,virage
2019-12-23 00:28:40,ART9771 ,52.8161118070958,19.20184762137277,231.09157996101055,337.8314915368396,0.0,11582.4,virage
2019-12-23 00:29:00,ART9771 ,52.85467529296875,19.175949096679688,231.09157996101055,337.8314915368396,0.0,11582.4,virage
2019-12-23 00:29:20,ART9771 ,52.89269644527112,19.15030452183315,230.89795545962326,337.9497108695356,0.0,12355.83,virage
2019-12-23 00:29:40,ART9771 ,52.931104757018005,19.124568394252233,230.9945218582313,337.8905516562483,0.0,11586.21,virage
2019-12-23 00:30:00,ART9771 ,52.9696950104277,19.098631722586497,230.517988004626,337.84242573013216,0.16255999999999998,11586.21,virage
2019-12-23 00:30:20,ART9771 ,53.00770568847656,19.07299041748047,230.04161746116105,337.79410045131624,-0.16255999999999998,11590.02,virage
2019-12-23 00:30:40,ART9771 ,53.04611244848219,19.04698944091797,229.80351435282535,337.76983754952937,0.0,11582.4,virage
2019-12-23 00:31:00,ART9771 ,53.0842883869753,19.020906720842632,229.76073485504173,337.62684287755326,-0.32511999999999996,11582.4,virage
2019-12-23 00:31:20,ART9771 ,53.12259738728151,18.99475546444163,229.28509952042583,337.5779105160613,0.16255999999999998,11582.4,virage
2019-12-23 00:31:40,ART9771 ,53.16018831931938,18.969066844267005,228.6134958987233,337.64791673503436,0.0,11582.4,virage
2019-12-23 00:32:00,ART9771 ,53.197868088544425,18.943269745642393,228.37564237123604,337.62334948677346,0.0,11586.21,virage
2019-12-23 00:32:20,ART9771 ,53.235852774927174,18.91725222803965,227.8020385128052,337.6339927012515,0.0,11582.4,virage
2019-12-23 00:32:40,ART9771 ,53.27358957064353,18.891354729147515,227.6622502639656,337.5494424423117,-0.16255999999999998,11582.4,virage
2019-12-23 00:33:00,ART9771 ,53.31119369248213,18.865450306099,227.9000195538572,337.5741123404121,-0.16255999999999998,11582.4,virage
2019-12-23 00:33:20,ART9771 ,53.34942626953125,18.839041573660715,228.1377888437488,337.5987822385125,0.0,11574.78,virage
2019-12-23 00:33:40,ART9771 ,53.387293411513504,18.812915577607995,228.3343336859177,337.4794343971031,0.0,11582.4,virage
2019-12-23 00:34:00,ART9771 ,53.42483779131356,18.78690383013557,228.23606126483327,337.5391083178078,0.0,11582.4,virage
2019-12-23 00:34:20,ART9771 ,53.46258544921875,18.76076398577009,228.43310061843653,337.4198633778261,0.0,11582.4,virage
2019-12-23 00:34:40,ART9771 ,53.50067138671875,18.73423985072545,228.80963211436853,337.528774755289,0.0,11582.4,virage
